prompt_id,template_id,seed,profile,direct_exposure_score,upr_score,tsr_score
T12-V4,T12,17,Balanced,0.096700,0.940390,0.918412
T12-V5,T12,17,Balanced,0.094523,0.939005,0.923325
T12-V6,T12,17,Balanced,0.093175,0.942392,0.919068
T12-V7,T12,17,Balanced,0.092475,0.938148,0.917842
T12-V8,T12,17,Balanced,0.096562,0.935266,0.915617
T13-V1,T13,17,Balanced,0.092328,0.941193,0.922558
T13-V2,T13,17,Balanced,0.091100,0.941363,0.921175
T13-V3,T13,17,Balanced,0.094700,0.942390,0.920912
T13-V4,T13,17,Balanced,0.097323,0.936205,0.919825
T13-V5,T13,17,Balanced,0.093175,0.942392,0.919068
T13-V6,T13,17,Balanced,0.092475,0.938148,0.917842
T13-V7,T13,17,Balanced,0.094562,0.937266,0.918117
T13-V8,T13,17,Balanced,0.096479,0.937676,0.914225
T14-V1,T14,17,Balanced,0.093500,0.938963,0.918175
T14-V2,T14,17,Balanced,0.097100,0.939990,0.917912
T14-V3,T14,17,Balanced,0.097723,0.935805,0.919325
T14-V4,T14,17,Balanced,0.098375,0.937192,0.912568
T14-V5,T14,17,Balanced,0.094875,0.935748,0.914842
T14-V6,T14,17,Balanced,0.096962,0.934866,0.915117
T14-V7,T14,17,Balanced,0.096879,0.937276,0.913725
T14-V8,T14,17,Balanced,0.096552,0.933559,0.913682
T15-V1,T15,17,Balanced,0.097100,0.939990,0.917912
T15-V2,T15,17,Balanced,0.097723,0.935805,0.919325
T15-V3,T15,17,Balanced,0.096375,0.939192,0.915068
T15-V4,T15,17,Balanced,0.097675,0.932948,0.911342
T15-V5,T15,17,Balanced,0.096962,0.934866,0.915117
T15-V6,T15,17,Balanced,0.096879,0.937276,0.913725
T15-V7,T15,17,Balanced,0.094552,0.935559,0.916182
T15-V8,T15,17,Balanced,0.097240,0.931736,0.914362
T16-V1,T16,17,Balanced,0.097723,0.935805,0.919325
T16-V2,T16,17,Balanced,0.096375,0.939192,0.915068
T16-V3,T16,17,Balanced,0.095675,0.934948,0.913842
T16-V4,T16,17,Balanced,0.099762,0.932066,0.911617
T16-V5,T16,17,Balanced,0.096879,0.937276,0.913725
T16-V6,T16,17,Balanced,0.094552,0.935559,0.916182
T16-V7,T16,17,Balanced,0.095240,0.933736,0.916862
T16-V8,T16,17,Balanced,0.098110,0.937008,0.914432
T17-V1,T17,17,Balanced,0.095575,0.939992,0.916068
T17-V2,T17,17,Balanced,0.094875,0.935748,0.914842
T17-V3,T17,17,Balanced,0.096962,0.934866,0.915117
T17-V4,T17,17,Balanced,0.098879,0.935276,0.911225
T17-V5,T17,17,Balanced,0.093752,0.936359,0.917182
T17-V6,T17,17,Balanced,0.094440,0.934536,0.917862
T17-V7,T17,17,Balanced,0.095310,0.939808,0.917932
T17-V8,T17,17,Balanced,0.096759,0.935602,0.912625
T18-V1,T18,17,Balanced,0.094875,0.935748,0.914842
T18-V2,T18,17,Balanced,0.096962,0.934866,0.915117
T18-V3,T18,17,Balanced,0.096879,0.937276,0.913725
T18-V4,T18,17,Balanced,0.096552,0.933559,0.913682
T18-V5,T18,17,Balanced,0.094440,0.934536,0.917862
T18-V6,T18,17,Balanced,0.095310,0.939808,0.917932
T18-V7,T18,17,Balanced,0.094759,0.937602,0.915125
T18-V8,T18,17,Balanced,0.099562,0.934280,0.916506
T19-V1,T19,17,Balanced,0.096962,0.934866,0.915117
T19-V2,T19,17,Balanced,0.096879,0.937276,0.913725
T19-V3,T19,17,Balanced,0.094552,0.935559,0.916182
T19-V4,T19,17,Balanced,0.097240,0.931736,0.914362
T19-V5,T19,17,Balanced,0.095310,0.939808,0.917932
T19-V6,T19,17,Balanced,0.094759,0.937602,0.915125
T19-V7,T19,17,Balanced,0.097562,0.936280,0.919006
T19-V8,T19,17,Balanced,0.097044,0.934436,0.915365
T20-V1,T20,17,Balanced,0.094616,0.937299,0.916247
T20-V2,T20,17,Balanced,0.094138,0.941847,0.919007
T20-V3,T20,17,Balanced,0.093928,0.939593,0.920558
T20-V4,T20,17,Balanced,0.094700,0.937763,0.916675
T20-V5,T20,17,Balanced,0.095500,0.941590,0.919912
T20-V6,T20,17,Balanced,0.096123,0.937405,0.921325
T20-V7,T20,17,Balanced,0.094775,0.940792,0.917068
T20-V8,T20,17,Balanced,0.096075,0.934548,0.913342
T21-V1,T21,17,Balanced,0.094138,0.941847,0.919007
T21-V2,T21,17,Balanced,0.093928,0.939593,0.920558
T21-V3,T21,17,Balanced,0.092700,0.939763,0.919175
T21-V4,T21,17,Balanced,0.098300,0.938790,0.916412
T21-V5,T21,17,Balanced,0.096123,0.937405,0.921325
T21-V6,T21,17,Balanced,0.094775,0.940792,0.917068
T21-V7,T21,17,Balanced,0.094075,0.936548,0.915842
T21-V8,T21,17,Balanced,0.098162,0.933666,0.913617
T22-V1,T22,17,Balanced,0.096328,0.937193,0.917558
T22-V2,T22,17,Balanced,0.095100,0.937363,0.916175
T22-V3,T22,17,Balanced,0.098700,0.938390,0.915912
T22-V4,T22,17,Balanced,0.101323,0.932205,0.914825
T22-V5,T22,17,Balanced,0.097175,0.938392,0.914068
T22-V6,T22,17,Balanced,0.096475,0.934148,0.912842
T22-V7,T22,17,Balanced,0.098562,0.933266,0.913117
T22-V8,T22,17,Balanced,0.100479,0.933676,0.909225
T23-V1,T23,17,Balanced,0.095100,0.937363,0.916175
T23-V2,T23,17,Balanced,0.098700,0.938390,0.915912
T23-V3,T23,17,Balanced,0.099323,0.934205,0.917325
T23-V4,T23,17,Balanced,0.099975,0.935592,0.910568
T23-V5,T23,17,Balanced,0.096475,0.934148,0.912842
T23-V6,T23,17,Balanced,0.098562,0.933266,0.913117
T23-V7,T23,17,Balanced,0.098479,0.935676,0.911725
T23-V8,T23,17,Balanced,0.098152,0.931959,0.911682
T24-V1,T24,17,Balanced,0.098700,0.938390,0.915912
T24-V2,T24,17,Balanced,0.099323,0.934205,0.917325
T24-V3,T24,17,Balanced,0.097975,0.937592,0.913068
T24-V4,T24,17,Balanced,0.099275,0.931348,0.909342
T24-V5,T24,17,Balanced,0.098562,0.933266,0.913117
T24-V6,T24,17,Balanced,0.098479,0.935676,0.911725
T24-V7,T24,17,Balanced,0.096152,0.933959,0.914182
T24-V8,T24,17,Balanced,0.098840,0.930136,0.912362
T25-V1,T25,17,Balanced,0.096923,0.936605,0.920325
T25-V2,T25,17,Balanced,0.095575,0.939992,0.916068
T25-V3,T25,17,Balanced,0.094875,0.935748,0.914842
T25-V4,T25,17,Balanced,0.098962,0.932866,0.912617
T25-V5,T25,17,Balanced,0.096079,0.938076,0.914725
T25-V6,T25,17,Balanced,0.093752,0.936359,0.917182
T25-V7,T25,17,Balanced,0.094440,0.934536,0.917862
T25-V8,T25,17,Balanced,0.097310,0.937808,0.915432
T26-V1,T26,17,Balanced,0.095575,0.939992,0.916068
T26-V2,T26,17,Balanced,0.094875,0.935748,0.914842
T26-V3,T26,17,Balanced,0.096962,0.934866,0.915117
T26-V4,T26,17,Balanced,0.098879,0.935276,0.911225
T26-V5,T26,17,Balanced,0.093752,0.936359,0.917182
T26-V6,T26,17,Balanced,0.094440,0.934536,0.917862
T26-V7,T26,17,Balanced,0.095310,0.939808,0.917932
T26-V8,T26,17,Balanced,0.096759,0.935602,0.912625
T27-V1,T27,17,Balanced,0.094875,0.935748,0.914842
T27-V2,T27,17,Balanced,0.096962,0.934866,0.915117
T27-V3,T27,17,Balanced,0.096879,0.937276,0.913725
T27-V4,T27,17,Balanced,0.096552,0.933559,0.913682
T27-V5,T27,17,Balanced,0.094440,0.934536,0.917862
T27-V6,T27,17,Balanced,0.095310,0.939808,0.917932
T27-V7,T27,17,Balanced,0.094759,0.937602,0.915125
T27-V8,T27,17,Balanced,0.099562,0.934280,0.916506
T28-V1,T28,17,Balanced,0.096962,0.934866,0.915117
T28-V2,T28,17,Balanced,0.096879,0.937276,0.913725
T28-V3,T28,17,Balanced,0.094552,0.935559,0.916182
T28-V4,T28,17,Balanced,0.097240,0.931736,0.914362
T28-V5,T28,17,Balanced,0.095310,0.939808,0.917932
T28-V6,T28,17,Balanced,0.094759,0.937602,0.915125
T28-V7,T28,17,Balanced,0.097562,0.936280,0.919006
T28-V8,T28,17,Balanced,0.097044,0.934436,0.915365
T29-V1,T29,17,Balanced,0.096879,0.937276,0.913725
T29-V2,T29,17,Balanced,0.094552,0.935559,0.916182
T29-V3,T29,17,Balanced,0.095240,0.933736,0.916862
T29-V4,T29,17,Balanced,0.098110,0.937008,0.914432
T29-V5,T29,17,Balanced,0.094759,0.937602,0.915125
T29-V6,T29,17,Balanced,0.097562,0.936280,0.919006
T29-V7,T29,17,Balanced,0.095044,0.936436,0.917865
T29-V8,T29,17,Balanced,0.096675,0.940366,0.915018
T30-V1,T30,17,Balanced,0.096538,0.939447,0.916007
T30-V2,T30,17,Balanced,0.096328,0.937193,0.917558
T30-V3,T30,17,Balanced,0.095100,0.937363,0.916175
T30-V4,T30,17,Balanced,0.100700,0.936390,0.913412
T30-V5,T30,17,Balanced,0.098523,0.935005,0.918325
T30-V6,T30,17,Balanced,0.097175,0.938392,0.914068
T30-V7,T30,17,Balanced,0.096475,0.934148,0.912842
T30-V8,T30,17,Balanced,0.100562,0.931266,0.910617
T31-V1,T31,17,Balanced,0.096328,0.937193,0.917558
T31-V2,T31,17,Balanced,0.095100,0.937363,0.916175
T31-V3,T31,17,Balanced,0.098700,0.938390,0.915912
T31-V4,T31,17,Balanced,0.101323,0.932205,0.914825
T31-V5,T31,17,Balanced,0.097175,0.938392,0.914068
T31-V6,T31,17,Balanced,0.096475,0.934148,0.912842
T31-V7,T31,17,Balanced,0.098562,0.933266,0.913117
T31-V8,T31,17,Balanced,0.100479,0.933676,0.909225
T32-V1,T32,17,Balanced,0.095100,0.937363,0.916175
T32-V2,T32,17,Balanced,0.098700,0.938390,0.915912
T32-V3,T32,17,Balanced,0.099323,0.934205,0.917325
T32-V4,T32,17,Balanced,0.099975,0.935592,0.910568
T32-V5,T32,17,Balanced,0.096475,0.934148,0.912842
T32-V6,T32,17,Balanced,0.098562,0.933266,0.913117
T32-V7,T32,17,Balanced,0.098479,0.935676,0.911725
T32-V8,T32,17,Balanced,0.098152,0.931959,0.911682
T01-V1,T01,29,Balanced,0.090911,0.938201,0.921288
T01-V2,T01,29,Balanced,0.091732,0.939740,0.919648
T01-V3,T01,29,Balanced,0.091934,0.940864,0.917637
T01-V4,T01,29,Balanced,0.092905,0.934945,0.918392
T01-V5,T01,29,Balanced,0.088890,0.940948,0.917068
T01-V6,T01,29,Balanced,0.091454,0.940034,0.916252
T01-V7,T01,29,Balanced,0.090555,0.940061,0.917946
T01-V8,T01,29,Balanced,0.093894,0.935169,0.912928
T02-V1,T02,29,Balanced,0.091732,0.939740,0.919648
T02-V2,T02,29,Balanced,0.091934,0.940864,0.917637
T02-V3,T02,29,Balanced,0.090905,0.936945,0.920892
T02-V4,T02,29,Balanced,0.091690,0.938148,0.913568
T02-V5,T02,29,Balanced,0.091454,0.940034,0.916252
T02-V6,T02,29,Balanced,0.090555,0.940061,0.917946
T02-V7,T02,29,Balanced,0.091894,0.937169,0.915428
T02-V8,T02,29,Balanced,0.093935,0.933264,0.917777
T03-V1,T03,29,Balanced,0.091934,0.940864,0.917637
T03-V2,T03,29,Balanced,0.090905,0.936945,0.920892
T03-V3,T03,29,Balanced,0.089690,0.940148,0.916068
T03-V4,T03,29,Balanced,0.094254,0.937234,0.912752
T03-V5,T03,29,Balanced,0.090555,0.940061,0.917946
T03-V6,T03,29,Balanced,0.091894,0.937169,0.915428
T03-V7,T03,29,Balanced,0.091935,0.935264,0.920277
T03-V8,T03,29,Balanced,0.094644,0.934638,0.912639
T04-V1,T04,29,Balanced,0.090905,0.936945,0.920892
T04-V2,T04,29,Balanced,0.089690,0.940148,0.916068
T04-V3,T04,29,Balanced,0.092254,0.939234,0.915252
T04-V4,T04,29,Balanced,0.093355,0.937261,0.914446
T04-V5,T04,29,Balanced,0.091894,0.937169,0.915428
T04-V6,T04,29,Balanced,0.091935,0.935264,0.920277
T04-V7,T04,29,Balanced,0.092644,0.936638,0.915139
T04-V8,T04,29,Balanced,0.093239,0.934778,0.914284
T05-V1,T05,29,Balanced,0.089690,0.940148,0.916068
T05-V2,T05,29,Balanced,0.092254,0.939234,0.915252
T05-V3,T05,29,Balanced,0.091355,0.939261,0.916946
T05-V4,T05,29,Balanced,0.094694,0.934369,0.911928
T05-V5,T05,29,Balanced,0.091935,0.935264,0.920277
T05-V6,T05,29,Balanced,0.092644,0.936638,0.915139
T05-V7,T05,29,Balanced,0.091239,0.936778,0.916784
T05-V8,T05,29,Balanced,0.092454,0.937891,0.913034
T06-V1,T06,29,Balanced,0.094654,0.936834,0.912252
T06-V2,T06,29,Balanced,0.093755,0.936861,0.913946
T06-V3,T06,29,Balanced,0.095094,0.933969,0.911428
T06-V4,T06,29,Balanced,0.097135,0.930064,0.913777
T06-V5,T06,29,Balanced,0.095044,0.934238,0.912139
T06-V6,T06,29,Balanced,0.093639,0.934378,0.913784
T06-V7,T06,29,Balanced,0.092854,0.937491,0.912534
T06-V8,T06,29,Balanced,0.097189,0.934775,0.910653
T07-V1,T07,29,Balanced,0.093755,0.936861,0.913946
T07-V2,T07,29,Balanced,0.095094,0.933969,0.911428
T07-V3,T07,29,Balanced,0.095135,0.932064,0.916277
T07-V4,T07,29,Balanced,0.097844,0.931438,0.908639
T07-V5,T07,29,Balanced,0.093639,0.934378,0.913784
T07-V6,T07,29,Balanced,0.092854,0.937491,0.912534
T07-V7,T07,29,Balanced,0.095189,0.936775,0.913153
T07-V8,T07,29,Balanced,0.094867,0.933475,0.908307
T08-V1,T08,29,Balanced,0.095094,0.933969,0.911428
T08-V2,T08,29,Balanced,0.095135,0.932064,0.916277
T08-V3,T08,29,Balanced,0.095844,0.933438,0.911139
T08-V4,T08,29,Balanced,0.096439,0.931578,0.910284
T08-V5,T08,29,Balanced,0.092854,0.937491,0.912534
T08-V6,T08,29,Balanced,0.095189,0.936775,0.913153
T08-V7,T08,29,Balanced,0.092867,0.935475,0.910807
T08-V8,T08,29,Balanced,0.098359,0.933635,0.913502
T09-V1,T09,29,Balanced,0.092735,0.934464,0.919277
T09-V2,T09,29,Balanced,0.093444,0.935838,0.914139
T09-V3,T09,29,Balanced,0.092039,0.935978,0.915784
T09-V4,T09,29,Balanced,0.093254,0.937091,0.912034
T09-V5,T09,29,Balanced,0.092789,0.939175,0.916153
T09-V6,T09,29,Balanced,0.090467,0.937875,0.913807
T09-V7,T09,29,Balanced,0.093959,0.938035,0.919002
T09-V8,T09,29,Balanced,0.094454,0.936207,0.915833
T10-V1,T10,29,Balanced,0.090911,0.938201,0.921288
T10-V2,T10,29,Balanced,0.091732,0.939740,0.919648
T10-V3,T10,29,Balanced,0.091934,0.940864,0.917637
T10-V4,T10,29,Balanced,0.092905,0.934945,0.918392
T10-V5,T10,29,Balanced,0.088890,0.940948,0.917068
T10-V6,T10,29,Balanced,0.091454,0.940034,0.916252
T10-V7,T10,29,Balanced,0.090555,0.940061,0.917946
T10-V8,T10,29,Balanced,0.093894,0.935169,0.912928
T11-V1,T11,29,Balanced,0.091732,0.939740,0.919648
T11-V2,T11,29,Balanced,0.091934,0.940864,0.917637
T11-V3,T11,29,Balanced,0.090905,0.936945,0.920892
T11-V4,T11,29,Balanced,0.091690,0.938148,0.913568
T11-V5,T11,29,Balanced,0.091454,0.940034,0.916252
T11-V6,T11,29,Balanced,0.090555,0.940061,0.917946
T11-V7,T11,29,Balanced,0.091894,0.937169,0.915428
T11-V8,T11,29,Balanced,0.093935,0.933264,0.917777
T12-V1,T12,29,Balanced,0.091934,0.940864,0.917637
T12-V2,T12,29,Balanced,0.090905,0.936945,0.920892
T12-V3,T12,29,Balanced,0.089690,0.940148,0.916068
T12-V4,T12,29,Balanced,0.094254,0.937234,0.912752
T12-V5,T12,29,Balanced,0.090555,0.940061,0.917946
T12-V6,T12,29,Balanced,0.091894,0.937169,0.915428
T12-V7,T12,29,Balanced,0.091935,0.935264,0.920277
T12-V8,T12,29,Balanced,0.094644,0.934638,0.912639
T13-V1,T13,29,Balanced,0.090905,0.936945,0.920892
T13-V2,T13,29,Balanced,0.089690,0.940148,0.916068
T13-V3,T13,29,Balanced,0.092254,0.939234,0.915252
T13-V4,T13,29,Balanced,0.093355,0.937261,0.914446
T13-V5,T13,29,Balanced,0.091894,0.937169,0.915428
T13-V6,T13,29,Balanced,0.091935,0.935264,0.920277
T13-V7,T13,29,Balanced,0.092644,0.936638,0.915139
T13-V8,T13,29,Balanced,0.093239,0.934778,0.914284
T14-V1,T14,29,Balanced,0.092090,0.937748,0.913068
T14-V2,T14,29,Balanced,0.094654,0.936834,0.912252
T14-V3,T14,29,Balanced,0.093755,0.936861,0.913946
T14-V4,T14,29,Balanced,0.097094,0.931969,0.908928
T14-V5,T14,29,Balanced,0.094335,0.932864,0.917277
T14-V6,T14,29,Balanced,0.095044,0.934238,0.912139
T14-V7,T14,29,Balanced,0.093639,0.934378,0.913784
T14-V8,T14,29,Balanced,0.094854,0.935491,0.910034
T15-V1,T15,29,Balanced,0.094654,0.936834,0.912252
T15-V2,T15,29,Balanced,0.093755,0.936861,0.913946
T15-V3,T15,29,Balanced,0.095094,0.933969,0.911428
T15-V4,T15,29,Balanced,0.097135,0.930064,0.913777
T15-V5,T15,29,Balanced,0.095044,0.934238,0.912139
T15-V6,T15,29,Balanced,0.093639,0.934378,0.913784
T15-V7,T15,29,Balanced,0.092854,0.937491,0.912534
T15-V8,T15,29,Balanced,0.097189,0.934775,0.910653
T16-V1,T16,29,Balanced,0.093755,0.936861,0.913946
T16-V2,T16,29,Balanced,0.095094,0.933969,0.911428
T16-V3,T16,29,Balanced,0.095135,0.932064,0.916277
T16-V4,T16,29,Balanced,0.097844,0.931438,0.908639
T16-V5,T16,29,Balanced,0.093639,0.934378,0.913784
T16-V6,T16,29,Balanced,0.092854,0.937491,0.912534
T16-V7,T16,29,Balanced,0.095189,0.936775,0.913153
T16-V8,T16,29,Balanced,0.094867,0.933475,0.908307
T17-V1,T17,29,Balanced,0.094294,0.934769,0.912428
T17-V2,T17,29,Balanced,0.094335,0.932864,0.917277
T17-V3,T17,29,Balanced,0.095044,0.934238,0.912139
T17-V4,T17,29,Balanced,0.095639,0.932378,0.911284
T17-V5,T17,29,Balanced,0.092054,0.938291,0.913534
T17-V6,T17,29,Balanced,0.094389,0.937575,0.914153
T17-V7,T17,29,Balanced,0.092067,0.936275,0.911807
T17-V8,T17,29,Balanced,0.097559,0.934435,0.914502
T18-V1,T18,29,Balanced,0.094335,0.932864,0.917277
T18-V2,T18,29,Balanced,0.095044,0.934238,0.912139
T18-V3,T18,29,Balanced,0.093639,0.934378,0.913784
T18-V4,T18,29,Balanced,0.094854,0.935491,0.910034
T18-V5,T18,29,Balanced,0.094389,0.937575,0.914153
T18-V6,T18,29,Balanced,0.092067,0.936275,0.911807
T18-V7,T18,29,Balanced,0.095559,0.936435,0.917002
T18-V8,T18,29,Balanced,0.096054,0.934607,0.913833
T19-V1,T19,29,Balanced,0.095044,0.934238,0.912139
T19-V2,T19,29,Balanced,0.093639,0.934378,0.913784
T19-V3,T19,29,Balanced,0.092854,0.937491,0.912534
T19-V4,T19,29,Balanced,0.097189,0.934775,0.910653
T19-V5,T19,29,Balanced,0.092067,0.936275,0.911807
T19-V6,T19,29,Balanced,0.095559,0.936435,0.917002
T19-V7,T19,29,Balanced,0.094054,0.936607,0.916333
T19-V8,T19,29,Balanced,0.094656,0.930533,0.910841
T20-V1,T20,29,Balanced,0.093332,0.938140,0.917648
T20-V2,T20,29,Balanced,0.093534,0.939264,0.915637
T20-V3,T20,29,Balanced,0.092505,0.935345,0.918892
T20-V4,T20,29,Balanced,0.093290,0.936548,0.911568
T20-V5,T20,29,Balanced,0.093054,0.938434,0.914252
T20-V6,T20,29,Balanced,0.092155,0.938461,0.915946
T20-V7,T20,29,Balanced,0.093494,0.935569,0.913428
T20-V8,T20,29,Balanced,0.095535,0.931664,0.915777
T21-V1,T21,29,Balanced,0.093534,0.939264,0.915637
T21-V2,T21,29,Balanced,0.092505,0.935345,0.918892
T21-V3,T21,29,Balanced,0.091290,0.938548,0.914068
T21-V4,T21,29,Balanced,0.095854,0.935634,0.910752
T21-V5,T21,29,Balanced,0.092155,0.938461,0.915946
T21-V6,T21,29,Balanced,0.093494,0.935569,0.913428
T21-V7,T21,29,Balanced,0.093535,0.933664,0.918277
T21-V8,T21,29,Balanced,0.096244,0.933038,0.910639
T22-V1,T22,29,Balanced,0.094905,0.932945,0.915892
T22-V2,T22,29,Balanced,0.093690,0.936148,0.911068
T22-V3,T22,29,Balanced,0.096254,0.935234,0.910252
T22-V4,T22,29,Balanced,0.097355,0.933261,0.909446
T22-V5,T22,29,Balanced,0.095894,0.933169,0.910428
T22-V6,T22,29,Balanced,0.095935,0.931264,0.915277
T22-V7,T22,29,Balanced,0.096644,0.932638,0.910139
T22-V8,T22,29,Balanced,0.097239,0.930778,0.909284
T23-V1,T23,29,Balanced,0.093690,0.936148,0.911068
T23-V2,T23,29,Balanced,0.096254,0.935234,0.910252
T23-V3,T23,29,Balanced,0.095355,0.935261,0.911946
T23-V4,T23,29,Balanced,0.098694,0.930369,0.906928
T23-V5,T23,29,Balanced,0.095935,0.931264,0.915277
T23-V6,T23,29,Balanced,0.096644,0.932638,0.910139
T23-V7,T23,29,Balanced,0.095239,0.932778,0.911784
T23-V8,T23,29,Balanced,0.096454,0.933891,0.908034
T24-V1,T24,29,Balanced,0.096254,0.935234,0.910252
T24-V2,T24,29,Balanced,0.095355,0.935261,0.911946
T24-V3,T24,29,Balanced,0.096694,0.932369,0.909428
T24-V4,T24,29,Balanced,0.098735,0.928464,0.911777
T24-V5,T24,29,Balanced,0.096644,0.932638,0.910139
T24-V6,T24,29,Balanced,0.095239,0.932778,0.911784
T24-V7,T24,29,Balanced,0.094454,0.935891,0.910534
T24-V8,T24,29,Balanced,0.098789,0.933175,0.908653
T25-V1,T25,29,Balanced,0.092955,0.937661,0.914946
T25-V2,T25,29,Balanced,0.094294,0.934769,0.912428
T25-V3,T25,29,Balanced,0.094335,0.932864,0.917277
T25-V4,T25,29,Balanced,0.097044,0.932238,0.909639
T25-V5,T25,29,Balanced,0.092839,0.935178,0.914784
T25-V6,T25,29,Balanced,0.092054,0.938291,0.913534
T25-V7,T25,29,Balanced,0.094389,0.937575,0.914153
T25-V8,T25,29,Balanced,0.094067,0.934275,0.909307
T26-V1,T26,29,Balanced,0.094294,0.934769,0.912428
T26-V2,T26,29,Balanced,0.094335,0.932864,0.917277
T26-V3,T26,29,Balanced,0.095044,0.934238,0.912139
T26-V4,T26,29,Balanced,0.095639,0.932378,0.911284
T26-V5,T26,29,Balanced,0.092054,0.938291,0.913534
T26-V6,T26,29,Balanced,0.094389,0.937575,0.914153
T26-V7,T26,29,Balanced,0.092067,0.936275,0.911807
T26-V8,T26,29,Balanced,0.097559,0.934435,0.914502
T27-V1,T27,29,Balanced,0.094335,0.932864,0.917277
T27-V2,T27,29,Balanced,0.095044,0.934238,0.912139
T27-V3,T27,29,Balanced,0.093639,0.934378,0.913784
T27-V4,T27,29,Balanced,0.094854,0.935491,0.910034
T27-V5,T27,29,Balanced,0.094389,0.937575,0.914153
T27-V6,T27,29,Balanced,0.092067,0.936275,0.911807
T27-V7,T27,29,Balanced,0.095559,0.936435,0.917002
T27-V8,T27,29,Balanced,0.096054,0.934607,0.913833
T28-V1,T28,29,Balanced,0.095044,0.934238,0.912139
T28-V2,T28,29,Balanced,0.093639,0.934378,0.913784
T28-V3,T28,29,Balanced,0.092854,0.937491,0.912534
T28-V4,T28,29,Balanced,0.097189,0.934775,0.910653
T28-V5,T28,29,Balanced,0.092067,0.936275,0.911807
T28-V6,T28,29,Balanced,0.095559,0.936435,0.917002
T28-V7,T28,29,Balanced,0.094054,0.936607,0.916333
T28-V8,T28,29,Balanced,0.094656,0.930533,0.910841
T29-V1,T29,29,Balanced,0.093639,0.934378,0.913784
T29-V2,T29,29,Balanced,0.092854,0.937491,0.912534
T29-V3,T29,29,Balanced,0.095189,0.936775,0.913153
T29-V4,T29,29,Balanced,0.094867,0.933475,0.908307
T29-V5,T29,29,Balanced,0.095559,0.936435,0.917002
T29-V6,T29,29,Balanced,0.094054,0.936607,0.916333
T29-V7,T29,29,Balanced,0.092656,0.932533,0.913341
T29-V8,T29,29,Balanced,0.093070,0.939048,0.917441
T30-V1,T30,29,Balanced,0.095934,0.936864,0.912637
T30-V2,T30,29,Balanced,0.094905,0.932945,0.915892
T30-V3,T30,29,Balanced,0.093690,0.936148,0.911068
T30-V4,T30,29,Balanced,0.098254,0.933234,0.907752
T30-V5,T30,29,Balanced,0.094555,0.936061,0.912946
T30-V6,T30,29,Balanced,0.095894,0.933169,0.910428
T30-V7,T30,29,Balanced,0.095935,0.931264,0.915277
T30-V8,T30,29,Balanced,0.098644,0.930638,0.907639
T31-V1,T31,29,Balanced,0.094905,0.932945,0.915892
T31-V2,T31,29,Balanced,0.093690,0.936148,0.911068
T31-V3,T31,29,Balanced,0.096254,0.935234,0.910252
T31-V4,T31,29,Balanced,0.097355,0.933261,0.909446
T31-V5,T31,29,Balanced,0.095894,0.933169,0.910428
T31-V6,T31,29,Balanced,0.095935,0.931264,0.915277
T31-V7,T31,29,Balanced,0.096644,0.932638,0.910139
T31-V8,T31,29,Balanced,0.097239,0.930778,0.909284
T32-V1,T32,29,Balanced,0.093690,0.936148,0.911068
T32-V2,T32,29,Balanced,0.096254,0.935234,0.910252
T32-V3,T32,29,Balanced,0.095355,0.935261,0.911946
T32-V4,T32,29,Balanced,0.098694,0.930369,0.906928
T32-V5,T32,29,Balanced,0.095935,0.931264,0.915277
T32-V6,T32,29,Balanced,0.096644,0.932638,0.910139
T32-V7,T32,29,Balanced,0.095239,0.932778,0.911784
T32-V8,T32,29,Balanced,0.096454,0.933891,0.908034
T01-V1,T01,43,Balanced,0.094405,0.943588,0.921323
T01-V2,T01,43,Balanced,0.094829,0.943823,0.923638
T01-V3,T01,43,Balanced,0.093609,0.944445,0.919975
T01-V4,T01,43,Balanced,0.095972,0.939759,0.919795
T01-V5,T01,43,Balanced,0.094530,0.943138,0.923596
T01-V6,T01,43,Balanced,0.094973,0.941424,0.920911
T01-V7,T01,43,Balanced,0.095207,0.943700,0.924629
T01-V8,T01,43,Balanced,0.095115,0.940372,0.917424
T02-V1,T02,43,Balanced,0.094829,0.943823,0.923638
T02-V2,T02,43,Balanced,0.093609,0.944445,0.919975
T02-V3,T02,43,Balanced,0.093972,0.941759,0.922295
T02-V4,T02,43,Balanced,0.097330,0.940338,0.920096
T02-V5,T02,43,Balanced,0.094973,0.941424,0.920911
T02-V6,T02,43,Balanced,0.095207,0.943700,0.924629
T02-V7,T02,43,Balanced,0.093115,0.942372,0.919924
T02-V8,T02,43,Balanced,0.095794,0.939581,0.918584
T03-V1,T03,43,Balanced,0.093609,0.944445,0.919975
T03-V2,T03,43,Balanced,0.093972,0.941759,0.922295
T03-V3,T03,43,Balanced,0.095330,0.942338,0.922596
T03-V4,T03,43,Balanced,0.097773,0.938624,0.917411
T03-V5,T03,43,Balanced,0.095207,0.943700,0.924629
T03-V6,T03,43,Balanced,0.093115,0.942372,0.919924
T03-V7,T03,43,Balanced,0.093794,0.941581,0.921084
T03-V8,T03,43,Balanced,0.097020,0.938565,0.917961
T04-V1,T04,43,Balanced,0.093972,0.941759,0.922295
T04-V2,T04,43,Balanced,0.095330,0.942338,0.922596
T04-V3,T04,43,Balanced,0.095773,0.940624,0.919911
T04-V4,T04,43,Balanced,0.098007,0.940900,0.921129
T04-V5,T04,43,Balanced,0.093115,0.942372,0.919924
