method,document_id,split,gold_mentions,predicted_spans,span_tp,span_fp,span_fn,per_percent,text_retention
Regex-only,001-88012,train,163,50,50,0,113,68.6,1.000
Regex-only,001-70841,train,138,21,20,1,118,82.1,0.999
Regex-only,001-88010,train,70,25,25,0,45,74.1,1.000
Regex-only,001-79213,train,87,12,11,1,76,89.2,0.998
Regex-only,001-59520,train,322,26,25,1,297,88.8,0.999
Regex-only,001-113142,train,53,13,12,1,41,83.7,0.996
Regex-only,001-59453,train,320,40,39,1,281,84.6,0.998
Regex-only,001-61383,train,93,40,40,0,53,64.0,1.000
Regex-only,001-80742,train,55,19,19,0,36,74.4,1.000
Regex-only,001-57519,train,144,26,26,0,118,83.6,1.000
Regex-only,001-68166,train,67,15,14,1,53,87.1,0.997
Regex-only,001-128043,train,126,14,14,0,112,87.2,1.000
Regex-only,001-57638,train,192,42,42,0,150,79.5,1.000
Regex-only,001-97980,train,68,8,8,0,60,83.6,1.000
Regex-only,001-67150,train,54,14,14,0,40,78.1,1.000
Regex-only,001-110246,train,236,28,27,1,209,82.3,0.999
Regex-only,001-58132,train,188,43,42,1,146,78.4,0.999
Regex-only,001-60697,train,211,54,51,3,160,74.7,0.999
Regex-only,001-77694,train,87,24,24,0,63,71.5,1.000
Regex-only,001-59339,train,98,26,26,0,72,69.7,1.000
Regex-only,001-60000,train,34,12,10,2,24,80.8,0.991
Regex-only,001-97000,train,62,20,20,0,42,80.2,1.000
Regex-only,001-91722,train,54,20,19,1,35,73.9,0.997
Regex-only,001-61325,train,104,34,32,2,72,69.3,0.995
Regex-only,001-80932,train,132,7,7,0,125,94.6,1.000
Regex-only,001-92102,train,131,57,57,0,74,51.8,1.000
Regex-only,001-86729,train,249,67,67,0,182,72.1,1.000
Regex-only,001-76999,train,111,9,9,0,102,91.8,1.000
Regex-only,001-79042,train,91,16,16,0,75,81.2,1.000
Regex-only,001-58827,train,57,24,24,0,33,65.0,0.999
Regex-only,001-60898,train,128,37,35,2,93,71.3,0.998
Regex-only,001-86298,train,106,19,19,0,87,80.3,0.999
Regex-only,001-58367,train,43,13,12,1,31,80.1,0.993
Regex-only,001-77942,train,42,14,13,1,29,84.8,0.998
Regex-only,001-102808,train,104,40,40,0,64,57.0,1.000
Regex-only,001-59983,train,62,39,36,3,26,50.6,0.988
Regex-only,001-80316,train,54,17,17,0,37,75.3,1.000
Regex-only,001-57891,train,200,17,17,0,183,90.6,1.000
Regex-only,001-177349,train,151,39,38,1,113,73.7,0.999
Regex-only,001-61246,train,131,16,16,0,115,82.9,1.000
Regex-only,001-59452,train,205,42,41,1,164,78.5,0.998
Regex-only,001-171507,train,102,37,37,0,65,64.9,0.999
Regex-only,001-80444,train,48,18,18,0,30,72.0,1.000
Regex-only,001-158031,train,93,15,15,0,78,84.2,1.000
Regex-only,001-173091,train,45,13,13,0,32,77.7,1.000
Regex-only,001-96998,train,84,24,24,0,60,80.0,1.000
Regex-only,001-59121,train,139,14,13,1,126,88.3,0.999
Regex-only,001-161738,train,181,15,15,0,166,89.7,1.000
Regex-only,001-60933,train,88,18,16,2,72,82.4,0.997
Regex-only,001-113129,train,85,20,20,0,65,77.8,1.000
Regex-only,001-57843,train,147,14,14,0,133,89.2,1.000
Regex-only,001-79427,train,77,20,20,0,57,77.3,1.000
Regex-only,001-61309,train,93,24,24,0,69,73.1,1.000
Regex-only,001-98034,train,48,13,13,0,35,81.5,1.000
Regex-only,001-109575,train,151,20,20,0,131,84.0,1.000
Regex-only,001-98606,train,49,16,15,1,34,71.8,0.995
Regex-only,001-168377,train,94,18,18,0,76,79.9,0.999
Regex-only,001-153922,train,188,64,64,0,124,63.6,1.000
Regex-only,001-57984,train,135,30,29,1,106,79.4,0.999
Regex-only,001-60695,train,113,37,33,4,80,67.6,0.997
Regex-only,001-61133,train,98,39,39,0,59,69.2,1.000
Regex-only,001-115213,train,59,14,14,0,45,80.0,1.000
Regex-only,001-146399,train,114,23,23,0,91,83.1,1.000
Regex-only,001-60016,train,32,14,13,1,19,64.4,0.993
Regex-only,001-76894,train,129,15,15,0,114,83.9,1.000
Regex-only,001-179218,train,315,21,21,0,294,92.6,1.000
Regex-only,001-58146,train,58,15,15,0,43,77.7,0.999
Regex-only,001-165757,train,57,19,19,0,38,72.9,1.000
Regex-only,001-77265,train,56,15,14,1,42,76.9,0.995
Regex-only,001-57954,train,70,13,13,0,57,84.1,1.000
Regex-only,001-86980,train,86,29,29,0,57,59.5,1.000
Regex-only,001-58526,train,132,51,51,0,81,63.2,0.999
Regex-only,001-99863,train,31,5,5,0,26,83.2,1.000
Regex-only,001-79889,train,77,17,17,0,60,79.0,1.000
Regex-only,001-70765,train,63,15,14,1,49,79.7,0.997
Regex-only,001-79312,train,41,10,10,0,31,76.7,1.000
Regex-only,001-153909,train,62,13,13,0,49,77.0,1.000
Regex-only,001-61925,train,194,75,75,0,119,65.8,1.000
Regex-only,001-116121,train,71,8,8,0,63,86.7,1.000
Regex-only,001-68077,train,132,31,30,1,102,76.2,0.999
Regex-only,001-59075,train,34,10,9,1,25,79.5,0.994
Regex-only,001-105129,train,135,20,20,0,115,82.2,1.000
Regex-only,001-59565,train,111,15,14,1,97,86.1,0.999
Regex-only,001-58114,train,95,19,19,0,76,83.5,0.999
Regex-only,001-60017,train,89,55,54,1,35,48.0,0.997
Regex-only,001-58459,train,56,10,10,0,46,85.4,1.000
Regex-only,001-61174,train,248,23,23,0,225,88.1,1.000
Regex-only,001-101331,train,78,26,26,0,52,75.1,0.998
Regex-only,001-110483,train,56,14,13,1,43,81.2,0.997
Regex-only,001-107034,train,44,21,21,0,23,62.0,1.000
Regex-only,001-58212,train,202,38,37,1,165,83.0,0.999
Regex-only,001-57446,train,178,28,28,0,150,84.5,1.000
Regex-only,001-57491,train,134,44,44,0,90,72.4,1.000
Regex-only,001-59721,train,92,18,17,1,75,78.3,0.999
Regex-only,001-91897,train,140,67,67,0,73,53.3,1.000
Regex-only,001-146701,train,192,37,25,12,167,85.5,0.995
Regex-only,001-115012,train,226,50,49,1,177,73.8,0.999
Regex-only,001-60660,train,59,18,16,2,43,74.5,0.995
Regex-only,001-61701,train,55,17,15,2,40,80.1,0.994
Regex-only,001-60917,train,65,20,19,1,46,75.1,0.996
Regex-only,001-68158,train,39,13,13,0,26,69.3,1.000
Regex-only,001-69167,train,46,11,11,0,35,77.8,1.000
Regex-only,001-100506,train,60,6,6,0,54,85.5,1.000
Regex-only,001-164313,train,182,64,64,0,118,61.3,1.000
Regex-only,001-92855,train,59,17,17,0,42,74.4,1.000
Regex-only,001-107286,train,43,18,18,0,25,61.8,1.000
Regex-only,001-72584,train,267,53,53,0,214,78.4,1.000
Regex-only,001-68605,train,92,37,36,1,56,57.2,0.998
Regex-only,001-58407,train,213,36,34,2,179,85.7,0.999
Regex-only,001-90820,train,203,77,77,0,126,65.9,1.000
Regex-only,001-59166,train,58,36,35,1,23,48.2,0.996
Regex-only,001-59204,train,25,9,9,0,16,79.2,0.998
Regex-only,001-108610,train,104,21,21,0,83,78.2,0.999
Regex-only,001-84709,train,109,17,17,0,92,84.8,1.000
Regex-only,001-67472,train,43,12,12,0,31,77.4,1.000
Regex-only,001-88541,train,110,11,11,0,99,89.1,1.000
Regex-only,001-93616,train,74,38,38,0,36,54.8,1.000
Regex-only,001-58825,train,44,12,12,0,32,76.4,0.999
Regex-only,001-138919,train,195,28,28,0,167,77.7,1.000
Regex-only,001-58021,train,116,14,14,0,102,87.9,1.000
Regex-only,001-76412,train,65,13,13,0,52,78.1,1.000
Regex-only,001-87156,train,114,23,23,0,91,80.4,1.000
Regex-only,001-59607,train,78,24,24,0,54,59.8,1.000
Regex-only,001-58978,train,63,13,12,1,51,82.7,0.998
Regex-only,001-86789,train,62,18,17,1,45,74.5,0.995
Regex-only,001-57880,train,100,30,30,0,70,77.8,0.999
Regex-only,001-85831,train,62,21,21,0,41,73.4,1.000
Regex-only,001-110918,train,144,16,16,0,128,86.8,1.000
Regex-only,001-58495,train,120,25,25,0,95,80.9,1.000
Regex-only,001-59984,train,46,20,18,2,28,67.3,0.988
Regex-only,001-80529,train,62,26,25,1,37,66.2,0.998
Regex-only,001-76098,train,63,8,8,0,55,89.4,1.000
Regex-only,001-90781,train,100,14,13,1,87,83.7,0.999
Regex-only,001-170836,train,59,22,15,7,44,77.3,0.991
Regex-only,001-59450,train,256,62,61,1,195,72.8,0.999
Regex-only,001-59053,train,58,21,20,1,38,70.4,0.997
Regex-only,001-57587,train,249,27,27,0,222,86.8,1.000
Regex-only,001-98385,train,48,8,8,0,40,84.7,1.000
Regex-only,001-91786,train,37,11,11,0,26,79.8,1.000
Regex-only,001-60487,train,157,18,17,1,140,88.3,0.999
Regex-only,001-100487,train,58,20,20,0,38,78.1,1.000
Regex-only,001-60645,train,63,13,13,0,50,80.5,1.000
Regex-only,001-59156,train,148,32,32,0,116,74.3,1.000
Regex-only,001-96205,train,45,14,14,0,31,76.7,1.000
Regex-only,001-95855,train,80,44,44,0,36,51.9,1.000
Regex-only,001-96181,train,60,20,20,0,40,71.3,1.000
Regex-only,001-58798,train,98,12,11,1,87,87.5,0.999
Regex-only,001-60688,train,35,11,9,2,26,77.6,0.994
Regex-only,001-58016,train,157,27,27,0,130,82.7,1.000
Regex-only,001-100393,train,50,24,22,2,28,59.7,0.992
Regex-only,001-68160,train,75,22,21,1,54,75.3,0.997
Regex-only,001-140015,train,78,15,11,4,67,86.6,0.998
Regex-only,001-91899,train,118,37,37,0,81,71.4,1.000
Regex-only,001-94875,train,94,48,48,0,46,51.3,1.000
Regex-only,001-140005,train,184,14,13,1,171,92.4,0.999
Regex-only,001-68396,train,101,39,39,0,62,71.7,0.999
Regex-only,001-57574,train,214,29,26,3,188,84.6,0.999
Regex-only,001-57622,train,177,21,21,0,156,86.5,1.000
Regex-only,001-77064,train,174,62,62,0,112,72.6,1.000
Regex-only,001-83482,train,198,14,14,0,184,91.8,0.999
Regex-only,001-58365,train,122,15,15,0,107,89.8,0.999
Regex-only,001-111890,train,66,11,10,1,56,86.0,0.997
Regex-only,001-176838,train,84,21,21,0,63,76.1,1.000
Regex-only,001-60672,train,69,14,13,1,56,77.6,0.999
Regex-only,001-100928,train,92,41,41,0,51,62.6,1.000
Regex-only,001-102637,train,90,23,23,0,67,76.9,0.999
Regex-only,001-59158,train,153,24,21,3,132,84.0,0.999
Regex-only,001-60931,train,134,24,22,2,112,83.5,0.997
Regex-only,001-58496,train,291,27,27,0,264,88.6,0.999
Regex-only,001-90398,train,153,44,44,0,109,69.3,1.000
Regex-only,001-58837,train,57,20,19,1,38,71.1,0.999
Regex-only,001-83788,train,79,15,15,0,64,81.2,0.999
Regex-only,001-58222,train,182,28,28,0,154,85.6,1.000
Regex-only,001-119049,train,156,65,65,0,91,52.7,1.000
Regex-only,001-59024,train,41,14,13,1,28,74.1,0.996
Regex-only,001-61509,train,38,12,12,0,26,72.0,1.000
Regex-only,001-58849,train,26,9,8,1,18,75.9,0.992
Regex-only,001-60015,train,32,10,8,2,24,80.2,0.988
Regex-only,001-76311,train,26,9,9,0,17,62.5,1.000
Regex-only,001-60032,train,67,38,38,0,29,60.4,0.999
Regex-only,001-122175,train,89,22,22,0,67,92.5,1.000
Regex-only,001-94218,train,49,10,10,0,39,81.2,1.000
Regex-only,001-75974,train,43,14,14,0,29,67.9,1.000
Regex-only,001-179561,train,75,18,18,0,57,75.7,1.000
Regex-only,001-67359,train,61,18,18,0,43,70.9,1.000
Regex-only,001-71204,train,31,13,13,0,18,64.8,1.000
Regex-only,001-97576,train,28,13,13,0,15,57.1,0.998
Regex-only,001-82494,train,42,16,16,0,26,73.6,1.000
Regex-only,001-99395,train,23,8,8,0,15,68.2,1.000
Regex-only,001-76463,train,25,9,9,0,16,65.1,1.000
Regex-only,001-163816,train,27,13,13,0,14,52.8,1.000
Regex-only,001-78330,train,32,7,7,0,25,79.4,1.000
Regex-only,001-119957,train,24,10,10,0,14,59.0,1.000
Regex-only,001-103016,train,20,7,7,0,13,64.0,1.000
Regex-only,001-79432,train,40,14,14,0,26,73.3,1.000
Regex-only,001-94746,train,34,14,14,0,20,70.4,1.000
Regex-only,001-71345,train,23,7,7,0,16,78.9,1.000
Regex-only,001-88505,train,37,10,10,0,27,76.6,1.000
Regex-only,001-94983,train,28,10,10,0,18,68.8,1.000
Regex-only,001-86368,train,69,30,30,0,39,61.2,1.000
Regex-only,001-76705,train,46,15,15,0,31,71.6,1.000
Regex-only,001-90931,train,20,5,5,0,15,76.2,1.000
Regex-only,001-72802,train,76,12,12,0,64,97.0,1.000
Regex-only,001-83615,train,66,33,33,0,33,53.5,1.000
Regex-only,001-101083,train,35,9,9,0,26,79.8,1.000
Regex-only,001-128037,train,89,14,14,0,75,83.7,1.000
Regex-only,001-71331,train,24,7,7,0,17,77.7,1.000
Regex-only,001-59335,train,37,8,8,0,29,81.7,1.000
Regex-only,001-69198,train,39,11,11,0,28,80.5,1.000
Regex-only,001-58902,train,82,34,34,0,48,75.2,1.000
Regex-only,001-72272,train,31,9,9,0,22,75.2,1.000
Regex-only,001-83965,train,53,11,11,0,42,80.8,1.000
Regex-only,001-77561,train,36,15,15,0,21,63.3,1.000
Regex-only,001-81189,train,34,11,11,0,23,74.5,1.000
Regex-only,001-118337,train,56,14,14,0,42,79.0,1.000
Regex-only,001-86362,train,40,18,18,0,22,69.7,0.995
Regex-only,001-104563,train,107,32,32,0,75,71.1,1.000
Regex-only,001-107254,train,41,12,12,0,29,75.5,0.993
Regex-only,001-61764,train,32,10,10,0,22,68.5,1.000
Regex-only,001-93266,train,36,11,11,0,25,72.8,1.000
Regex-only,001-100188,train,22,4,4,0,18,87.8,1.000
Regex-only,001-96951,train,35,13,13,0,22,69.0,1.000
Regex-only,001-61957,train,60,17,17,0,43,72.7,1.000
Regex-only,001-100018,train,47,9,9,0,38,77.8,1.000
Regex-only,001-80327,train,56,19,19,0,37,69.8,1.000
Regex-only,001-82311,train,29,9,9,0,20,68.6,1.000
Regex-only,001-76890,train,50,22,22,0,28,59.3,1.000
Regex-only,001-158739,train,100,36,36,0,64,67.4,1.000
Regex-only,001-73158,train,72,19,19,0,53,80.6,1.000
Regex-only,001-71950,train,106,28,28,0,78,78.0,1.000
Regex-only,001-115705,train,41,11,11,0,30,82.1,1.000
Regex-only,001-59667,train,65,15,15,0,50,81.3,1.000
Regex-only,001-83619,train,75,16,16,0,59,83.0,1.000
Regex-only,001-94111,train,25,8,8,0,17,69.4,1.000
Regex-only,001-78606,train,42,10,10,0,32,81.4,1.000
Regex-only,001-153307,train,44,7,7,0,37,81.2,1.000
Regex-only,001-68800,train,35,14,14,0,21,68.2,1.000
Regex-only,001-67087,train,45,12,12,0,33,76.6,1.000
Regex-only,001-76703,train,36,7,7,0,29,81.0,1.000
Regex-only,001-71498,train,146,36,36,0,110,74.3,1.000
Regex-only,001-80416,train,35,13,13,0,22,70.3,1.000
Regex-only,001-126355,train,40,10,10,0,30,74.6,1.000
Regex-only,001-83384,train,46,13,13,0,33,78.6,1.000
Regex-only,001-94955,train,34,11,11,0,23,71.2,1.000
Regex-only,001-81776,train,99,25,25,0,74,78.8,1.000
Regex-only,001-90127,train,67,7,7,0,60,88.0,1.000
Regex-only,001-77657,train,175,33,33,0,142,82.2,1.000
Regex-only,001-92079,train,124,30,30,0,94,75.6,1.000
Regex-only,001-82042,train,38,11,11,0,27,73.9,1.000
Regex-only,001-126135,train,78,13,13,0,65,82.2,1.000
Regex-only,001-90979,train,115,15,15,0,100,90.2,1.000
Regex-only,001-76487,train,43,12,12,0,31,75.0,1.000
Regex-only,001-70681,train,75,5,5,0,70,92.3,1.000
Regex-only,001-144354,train,95,24,24,0,71,82.4,1.000
Regex-only,001-94121,train,39,11,11,0,28,68.0,1.000
Regex-only,001-88393,train,74,21,21,0,53,80.5,1.000
Regex-only,001-94973,train,34,11,11,0,23,76.6,1.000
Regex-only,001-70691,train,39,12,12,0,27,72.4,1.000
Regex-only,001-71944,train,43,17,17,0,26,66.3,1.000
Regex-only,001-95213,train,47,13,13,0,34,77.6,1.000
Regex-only,001-70182,train,62,16,16,0,46,77.1,1.000
Regex-only,001-79486,train,114,20,20,0,94,85.9,1.000
Regex-only,001-76633,train,52,19,19,0,33,61.6,1.000
Regex-only,001-138892,train,28,10,10,0,18,69.0,1.000
Regex-only,001-80364,train,108,23,23,0,85,85.5,1.000
Regex-only,001-142636,train,81,21,20,1,61,76.5,0.997
Regex-only,001-99188,train,29,8,8,0,21,80.4,1.000
Regex-only,001-106553,train,74,11,11,0,63,86.4,1.000
Regex-only,001-90751,train,50,8,8,0,42,81.2,1.000
Regex-only,001-79916,train,30,9,9,0,21,78.4,1.000
Regex-only,001-82301,train,60,16,16,0,44,78.4,1.000
Regex-only,001-91057,train,36,11,11,0,25,75.2,1.000
Regex-only,001-79484,train,93,33,33,0,60,72.7,1.000
Regex-only,001-81789,train,30,8,8,0,22,79.2,1.000
Regex-only,001-73169,train,43,7,7,0,36,87.0,1.000
Regex-only,001-69792,train,37,13,13,0,24,74.5,1.000
Regex-only,001-71817,train,51,10,10,0,41,83.1,1.000
Regex-only,001-157399,train,69,16,16,0,53,91.3,1.000
Regex-only,001-68644,train,35,12,12,0,23,70.3,1.000
Regex-only,001-107243,train,35,9,9,0,26,78.7,0.996
Regex-only,001-89269,train,80,40,40,0,40,60.4,0.994
Regex-only,001-96947,train,30,8,8,0,22,81.4,1.000
Regex-only,001-75456,train,45,16,16,0,29,71.4,1.000
Regex-only,001-90975,train,39,6,6,0,33,87.7,1.000
Regex-only,001-77751,train,39,9,9,0,30,78.9,1.000
Regex-only,001-81202,train,37,9,9,0,28,82.7,1.000
Regex-only,001-72150,train,23,7,7,0,16,77.1,1.000
Regex-only,001-86088,train,62,18,18,0,44,72.8,1.000
Regex-only,001-77672,train,79,17,17,0,62,85.0,1.000
Regex-only,001-59860,train,66,37,36,1,30,60.9,0.994
Regex-only,001-58042,train,82,16,16,0,66,83.7,0.999
Regex-only,001-59675,train,45,13,13,0,32,75.4,1.000
Regex-only,001-70538,train,37,12,12,0,25,73.5,1.000
Regex-only,001-106786,train,29,12,12,0,17,59.8,1.000
Regex-only,001-71323,train,28,6,6,0,22,83.7,1.000
Regex-only,001-90148,train,82,26,26,0,56,74.4,1.000
Regex-only,001-150800,train,35,11,11,0,24,61.0,1.000
Regex-only,001-87140,train,69,24,24,0,45,64.4,1.000
Regex-only,001-176762,train,27,12,12,0,15,60.1,0.998
Regex-only,001-94417,train,28,5,5,0,23,89.0,1.000
Regex-only,001-95909,train,24,6,6,0,18,79.7,1.000
Regex-only,001-95835,train,52,19,19,0,33,64.3,1.000
Regex-only,001-90470,train,52,12,12,0,40,76.7,0.997
Regex-only,001-84811,train,49,19,19,0,30,65.4,0.998
Regex-only,001-103010,train,19,7,7,0,12,61.3,1.000
Regex-only,001-98666,train,45,16,15,1,30,77.3,0.989
Regex-only,001-108447,train,113,38,38,0,75,71.8,1.000
Regex-only,001-97108,train,41,16,16,0,25,58.3,1.000
Regex-only,001-94426,train,25,5,5,0,20,85.2,1.000
Regex-only,001-95215,train,43,13,12,1,31,75.4,0.991
Regex-only,001-126133,train,22,6,6,0,16,77.6,1.000
Regex-only,001-95654,train,105,27,27,0,78,76.9,0.997
Regex-only,001-158945,train,167,26,26,0,141,84.0,1.000
Regex-only,001-61833,train,30,11,11,0,19,69.1,1.000
Regex-only,001-94979,train,69,8,8,0,61,89.1,1.000
Regex-only,001-88750,train,72,10,10,0,62,86.8,1.000
Regex-only,001-102371,train,33,13,13,0,20,68.1,1.000
Regex-only,001-88904,train,38,13,13,0,25,70.6,0.999
Regex-only,001-93077,train,56,19,19,0,37,65.6,1.000
Regex-only,001-89995,train,91,14,14,0,77,83.2,1.000
Regex-only,001-76942,train,37,13,13,0,24,71.7,1.000
Regex-only,001-147470,train,63,13,13,0,50,80.1,1.000
Regex-only,001-157755,train,83,28,28,0,55,75.9,1.000
Regex-only,001-156253,train,57,16,16,0,41,72.1,1.000
Regex-only,001-94434,train,37,9,9,0,28,82.2,0.998
Regex-only,001-73185,train,58,16,16,0,42,76.6,1.000
Regex-only,001-59674,train,63,13,13,0,50,81.1,1.000
Regex-only,001-82580,train,81,8,8,0,73,89.1,1.000
Regex-only,001-111840,train,19,7,7,0,12,73.2,1.000
Regex-only,001-59161,train,141,16,16,0,125,87.7,1.000
Regex-only,001-67760,train,80,34,34,0,46,61.1,1.000
Regex-only,001-83963,train,62,23,23,0,39,67.7,1.000
Regex-only,001-94977,train,40,12,12,0,28,70.0,1.000
Regex-only,001-88899,train,50,18,18,0,32,65.0,1.000
Regex-only,001-70186,train,38,16,16,0,22,62.8,1.000
Regex-only,001-90712,train,30,8,8,0,22,80.5,1.000
Regex-only,001-81831,train,42,12,12,0,30,75.9,1.000
Regex-only,001-70931,train,78,33,33,0,45,67.5,1.000
Regex-only,001-98926,train,37,11,11,0,26,73.6,1.000
Regex-only,001-97957,train,55,13,13,0,42,73.9,1.000
Regex-only,001-83959,train,40,12,12,0,28,63.2,1.000
Regex-only,001-58108,train,163,36,36,0,127,76.1,1.000
Regex-only,001-60031,train,71,39,38,1,33,66.8,0.994
Regex-only,001-96780,train,37,11,11,0,26,67.7,1.000
Regex-only,001-107251,train,46,9,9,0,37,82.4,0.996
Regex-only,001-82483,train,31,12,12,0,19,66.2,1.000
Regex-only,001-85312,train,37,11,11,0,26,74.1,1.000
Regex-only,001-93823,train,85,16,16,0,69,77.7,1.000
Regex-only,001-78589,train,28,9,9,0,19,71.3,1.000
Regex-only,001-91976,train,33,13,13,0,20,66.3,1.000
Regex-only,001-71469,train,34,11,11,0,23,70.2,1.000
Regex-only,001-93577,train,25,7,7,0,18,78.3,1.000
Regex-only,001-107248,train,37,9,9,0,28,78.4,0.996
Regex-only,001-107261,train,34,9,9,0,25,78.0,0.996
Regex-only,001-61139,train,35,7,7,0,28,79.3,1.000
Regex-only,001-78587,train,38,10,10,0,28,78.9,1.000
Regex-only,001-79914,train,39,13,13,0,26,65.9,1.000
Regex-only,001-87622,train,76,15,15,0,61,79.9,1.000
Regex-only,001-107238,train,34,9,9,0,25,77.7,0.996
Regex-only,001-89988,train,59,14,14,0,45,75.0,1.000
Regex-only,001-77559,train,34,11,11,0,23,75.6,1.000
Regex-only,001-81819,train,45,15,15,0,30,61.1,1.000
Regex-only,001-60030,train,75,41,41,0,34,61.3,0.999
Regex-only,001-82040,train,57,24,24,0,33,68.4,1.000
Regex-only,001-60033,train,74,39,39,0,35,66.4,0.999
Regex-only,001-96795,train,38,14,14,0,24,67.3,0.998
Regex-only,001-177388,train,19,4,4,0,15,81.8,1.000
Regex-only,001-107591,train,49,11,11,0,38,84.3,1.000
Regex-only,001-83398,train,35,12,12,0,23,68.3,1.000
Regex-only,001-104157,train,58,23,23,0,35,73.0,1.000
Regex-only,001-87007,train,105,15,15,0,90,89.6,1.000
Regex-only,001-104804,train,55,13,13,0,42,73.6,1.000
Regex-only,001-61863,train,104,33,33,0,71,72.7,1.000
Regex-only,001-60027,train,76,41,41,0,35,60.6,0.999
Regex-only,001-126348,train,58,13,13,0,45,74.0,1.000
Regex-only,001-109538,train,83,19,19,0,64,85.0,1.000
Regex-only,001-59670,train,40,12,12,0,28,75.9,1.000
Regex-only,001-80135,train,33,12,12,0,21,70.6,1.000
Regex-only,001-87596,train,94,15,15,0,79,87.4,1.000
Regex-only,001-89267,train,36,18,18,0,18,58.8,1.000
Regex-only,001-94216,train,45,9,9,0,36,82.2,1.000
Regex-only,001-140774,train,80,16,16,0,64,80.6,1.000
Regex-only,001-58321,train,135,19,18,1,117,89.1,0.998
Regex-only,001-110305,train,102,16,16,0,86,84.3,1.000
Regex-only,001-97993,train,352,47,47,0,305,83.7,1.000
Regex-only,001-61142,train,249,27,23,4,226,90.1,0.999
Regex-only,001-57629,train,153,33,33,0,120,78.6,1.000
Regex-only,001-59511,train,101,40,40,0,61,67.0,1.000
Regex-only,001-91889,train,63,27,27,0,36,59.9,0.999
Regex-only,001-76708,train,161,19,19,0,142,87.0,1.000
Regex-only,001-57833,train,81,15,15,0,66,82.5,0.999
Regex-only,001-57879,train,194,33,33,0,161,79.8,1.000
Regex-only,001-96457,train,62,4,0,4,62,100.0,0.996
Regex-only,001-57985,train,90,25,24,1,66,77.5,0.999
Regex-only,001-57897,train,195,23,23,0,172,90.9,1.000
Regex-only,001-57585,train,153,24,24,0,129,85.6,1.000
Regex-only,001-76947,train,227,27,27,0,200,89.6,1.000
Regex-only,001-57417,train,170,30,30,0,140,82.0,1.000
Regex-only,001-58122,train,179,32,32,0,147,81.7,1.000
Regex-only,001-106178,train,115,31,31,0,84,79.8,0.999
Regex-only,001-142423,train,278,36,36,0,242,79.0,1.000
Regex-only,001-57838,train,220,53,48,5,172,82.4,0.996
Regex-only,001-110804,train,134,18,18,0,116,82.4,1.000
Regex-only,001-76085,train,85,27,27,0,58,73.0,1.000
Regex-only,001-61731,train,209,46,41,5,168,83.2,0.997
Regex-only,001-140235,train,309,19,19,0,290,92.3,1.000
Regex-only,001-144123,train,507,77,77,0,430,82.6,1.000
Regex-only,001-60171,train,171,15,14,1,157,91.9,0.999
Regex-only,001-59470,train,77,29,29,0,48,53.5,1.000
Regex-only,001-154399,train,138,39,39,0,99,72.2,1.000
